Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,ContentLicense
"3611644","1","3612510","","2010-08-31 17:37:16","","2","1000","<p>I have a mixed C++/Objective-C project that uses AudioObjectGetPropertyDataSize to get the number of audio devices (such as USB headsets) plugged in.  This API doesn't seem to work under certain conditions.  For example, on 10.5 it will work but on 10.6 it won't detect when a new USB headset is plugged in.</p>

<p>I've pared down the problem to a small bit of code that reproduces the problem (it calls AudioObjectGetPropertyDataSize in a loop).  The code will work on 10.6 (ie, it will detect when devices are plugged/unplugged) when its only linked against CoreAudio, but once you link against Foundation <em>it will stop working</em>.</p>

<p>I don't understand how linking to a framework can break code that otherwise works.</p>

<p>Here is the code (coreaudio-test.cpp):</p>

<pre><code>#include &lt;stdio.h&gt;
#include &lt;CoreAudio/AudioHardware.h&gt;

int main(int argc, char **argv) {
    printf(""Press &lt;enter&gt; to refresh device list&gt; \n"");
    while (1) {
        getchar();

        // get device count
        UInt32 dataSize = 0;
        AudioObjectPropertyAddress propertyAddress;
        propertyAddress.mSelector = kAudioHardwarePropertyDevices;
        propertyAddress.mScope    = kAudioObjectPropertyScopeGlobal;
        propertyAddress.mElement  = kAudioObjectPropertyElementMaster;
        OSStatus result =
            AudioObjectGetPropertyDataSize(kAudioObjectSystemObject, &amp;propertyAddress, 0, NULL, &amp;dataSize);

        int count = -1;
        if (result == noErr) {
            count = dataSize / sizeof(AudioDeviceID);
        }
        printf(""num devices= %d \n"", count);
    }

    return 0;
}
</code></pre>

<p>And here is the Makefile:</p>

<pre><code>LFLAGS= -framework CoreAudio

all: coreaudio-test coreaudio-test.broken

# create a test that works
coreaudio-test: coreaudio-test.cpp
    g++ -o $@ $^ $(LFLAGS)

# linking to foundation will break the test
coreaudio-test.broken: coreaudio-test.cpp
    g++ -o $@ $^ $(LFLAGS) -framework Foundation
</code></pre>

<p>Any thoughts on this bizarre behavior?  (btw, I've also posted this question on the <a href=""http://lists.apple.com/archives/Coreaudio-api/2010/Aug/msg00303.html"" rel=""nofollow noreferrer"">CoreAudio list</a>.)</p>
","89218","","","","","2010-08-31 19:31:50","CoreAudio: getting device count breaks when linking to Foundation on 10.6","<macos><core-audio>","2","0","","","","CC BY-SA 2.5"
"3611656","1","3616543","","2010-08-31 17:38:47","","5","1904","<p>Look at this , i am try</p>

<pre><code>appendFile ""out"" $ show 'д'
</code></pre>

<p>'д'  is character from Russian alphabet. 
After that ""out"" file contains:  </p>

<pre><code>'\1076'
</code></pre>

<p>How i understand is the unicode numeric code of character 'д'. Why is it happens ? And How i can to get the normal representation of my character ?</p>

<p>For additional information  it is works good:</p>

<pre><code>appendFile ""out""  ""д""
</code></pre>

<p>Thanks.  </p>
","190482","","83805","","2011-05-14 18:23:25","2018-01-13 19:22:04","Haskell IO with non English characters","<unicode><haskell><localization><io><locale>","6","0","0","","","CC BY-SA 2.5"
"3611666","1","","","2010-08-31 17:40:03","","0","235","<p>I have a silverlight datagrid to which I am binding an observable collection from the viewmodel. There is a detail view page which will display different properties of the object in the collection when user selects a row of the datagrid. My requirement is when user updates any properties in the detail view; the data should be updated in the data grid also. How to implement this functionality?</p>
","436200","","","","","2010-09-01 08:04:19","Master View implementation using MVVM in Silverlight","<silverlight><mvvm>","1","0","","","","CC BY-SA 2.5"
"3611674","1","","","2010-08-31 17:40:50","","1","200","<p>Any idea how to pipe the results of ...</p>

<pre><code>    DECLARE 
        @session_name VARCHAR(200) = 'test_trace'

    SELECT 
        pivoted_data.* 
    FROM 
    ( 
     SELECT MIN(event_name) AS event_name,
         MIN(event_timestamp) AS event_timestamp,
         unique_event_id,
         CONVERT ( BIGINT, MIN (
             CASE
                 WHEN d_name = 'cpu'
                 AND d_package IS NULL
                 THEN d_value
             END ) ) AS [cpu],
         CONVERT ( BIGINT, MIN (
             CASE
                 WHEN d_name = 'duration'
                 AND d_package IS NULL
                 THEN d_value
             END ) ) AS [duration],
         CONVERT ( BIGINT, MIN (
             CASE
                 WHEN d_name = 'object_id'
                 AND d_package IS NULL
                 THEN d_value
             END ) ) AS [object_id],
         CONVERT ( INT, MIN (
             CASE
                 WHEN d_name = 'object_type'
                 AND d_package IS NULL
                 THEN d_value
             END ) ) AS [object_type],
         CONVERT ( DECIMAL(28,0), MIN (
             CASE
                 WHEN d_name = 'reads'
                 AND d_package IS NULL
                 THEN d_value
             END ) ) AS [reads],
         CONVERT ( VARCHAR(MAX), MIN (
             CASE
                 WHEN d_name = 'session_id'
                 AND d_package IS NOT NULL
                 THEN d_value
             END ) ) AS [session_id],
         CONVERT ( INT, MIN (
             CASE
                 WHEN d_name = 'source_database_id'
                 AND d_package IS NULL
                 THEN d_value
             END ) ) AS [source_database_id],
         CAST((SELECT CONVERT ( VARCHAR(MAX), MIN (
             CASE
                 WHEN d_name = 'sql_text'
                 AND d_package IS NOT NULL
                 THEN d_value
             END ) )  AS [processing-instruction(x)] FOR XML PATH('') ) AS XML) AS [sql_text],
         CONVERT ( DECIMAL(28,0), MIN (
             CASE
                 WHEN d_name = 'writes'
                 AND d_package IS NULL
                 THEN d_value
             END ) ) AS [writes]
     FROM
        ( 
            SELECT 
                *, 
                CONVERT(VARCHAR(400), NULL) AS attach_activity_id 
            FROM 
            ( 
                SELECT 
                    event.value('(@name)[1]', 'VARCHAR(400)') as event_name, 
                    event.value('(@timestamp)[1]', 'DATETIME') as event_timestamp, 
                    DENSE_RANK() OVER (ORDER BY event) AS unique_event_id, 
                    n.value('(@name)[1]', 'VARCHAR(400)') AS d_name, 
                    n.value('(@package)[1]', 'VARCHAR(400)') AS d_package, 
                    n.value('((value)[1]/text())[1]', 'VARCHAR(MAX)') AS d_value, 
                    n.value('((text)[1]/text())[1]', 'VARCHAR(MAX)') AS d_text 
                FROM 
                ( 
                    SELECT 
                        ( 
                            SELECT 
                                CONVERT(xml, target_data) 
                            FROM sys.dm_xe_session_targets st 
                            JOIN sys.dm_xe_sessions s ON 
                                s.address = st.event_session_address 
                            WHERE 
                                s.name = @session_name 
                                AND st.target_name = 'ring_buffer' 
                        ) AS [x] 
                    FOR XML PATH(''), TYPE 
                ) AS the_xml(x) 
                CROSS APPLY x.nodes('//event') e (event) 
                CROSS APPLY event.nodes('*') AS q (n) 
            ) AS data_data 
        ) AS activity_data 
        GROUP BY 
            unique_event_id 

) AS pivoted_data; 
</code></pre>

<p>to a file using DbDataReader that is returned from DbCommand.ExecuteReader()?</p>
","84685","","11702","","2010-08-31 17:43:29","2010-08-31 17:46:03","Pipe SQL to a file","<c#><sql><datareader>","0","4","","","","CC BY-SA 2.5"
"4564805","1","4564855","","2010-12-30 17:34:00","","2","917","<p>I use jQuery and make an iteration over a list of projects. Every project is put on the screen and it is draggable. Also very project has a textarea.</p>

<p>Source code:</p>

<pre><code>$.each(data, function(id, project) {
    $('#projects').append('&lt;div class=""note"" data-projectid=""'+project.id+'""&gt;&lt;textarea class=""edit""&gt;'+project.text+'&lt;/textarea&gt;&lt;/div&gt;');
});
$("".note"").draggable({
    containment: ""#projects"", 
    scroll: false
});
</code></pre>

<p>What I want, is to know if a user change the text of the project, so I need to know if the cursor leaves the textarea. And I need to know the new text and the data-projectid, so I can save the new text (into a database which is located in the backend system).</p>

<p>Thank you in advance for your help, Tim-.</p>
","224030","","","","","2010-12-30 17:53:10","jQuery - event that a user edited the content of a textarea","<javascript><jquery><html>","3","2","0","","","CC BY-SA 2.5"
"4564808","1","4564875","","2010-12-30 17:34:24","","0","8411","<p>i have pagination links like 1,2,3,4...am trying to change appearance of current page using 
something like this </p>

<pre><code>$("".pg""+this.currentPage).css({""color"":""#2F557B"",
                           ""background-color"":""#FFFFC4"",
                          ""border"":""solid 1px #2F557B"",
                           ""cursor"":""default""});
</code></pre>

<p>eg. when <code>&lt;a&gt;</code> #1 is selected the above applies. but <code>&lt;a&gt;</code> #2 is selected this also have above style (as I want) but how can i reset <code>&lt;a&gt;</code> #1 style to older one? Any idea would be highly appreciated.</p>
","555064","","305","","2010-12-30 17:36:16","2012-08-16 12:04:03","alter css of selected anchor tag with jquery","<jquery><css>","4","4","0","","","CC BY-SA 2.5"
"4564809","1","4564901","","2010-12-30 17:34:28","","0","5544","<p>I need a PHP Web Proxy that read html, show to the user and rewrite all the links for when the user click in the next link the proxy will handle the request again, just like this code, but with additionaly sould make the rewrite of all the links.</p>

<pre><code>&lt;?php
// Set your return content type
header('Content-type: text/html');

// Website url to open
$daurl = 'http://www.yahoo.com';

// Get that website's content
$handle = fopen($daurl, ""r"");

// If there is something, read and return
if ($handle) {
    while (!feof($handle)) {
        $buffer = fgets($handle, 4096);
        echo $buffer;
    }
    fclose($handle);
}
?&gt;
</code></pre>

<p>I hope I have explained well. This question is for not reinventing the wheel.</p>

<p>Another additional question. This kind of proxies will deal with contents like Flash?</p>
","488735","","","user113292","2010-12-30 17:47:22","2011-01-10 20:28:39","There are any open-soure PHP Web Proxy ready to use?","<php><proxy>","2","0","","","","CC BY-SA 2.5"
"4564812","1","","","2010-12-30 17:34:50","","0","1082","<p>I currently have a layout with 4 tabs, the first tab has the home screen of the app, loads 4 imageviews for the icons of other activities.  The second tab loads a webview (very basic one) as does the third tab.  The final tab loads a map.  The app loads very slow, takes about 11 seconds, and when I debug in Eclipse almost the entire time is spent on setContentView, but I can't figure out what in my layout is taking so long to load.</p>

<p>Here is my layout code:</p>

<pre><code>&lt;?xml version=""1.0"" encoding=""utf-8""?&gt;

&lt;TabHost 
    xmlns:android=""http://schemas.android.com/apk/res/android""
    android:id=""@+id/tabhost"" android:layout_width=""fill_parent""
    android:layout_height=""fill_parent""
    &gt;
    &lt;LinearLayout 
        android:orientation=""vertical""
        android:layout_width=""fill_parent"" 
        android:layout_height=""fill_parent""
        &gt;
        &lt;FrameLayout 
            android:id=""@android:id/tabcontent""
            android:layout_width=""wrap_content"" 
            android:layout_height=""fill_parent""
            android:layout_weight=""1""
            &gt;
            &lt;RelativeLayout 
                android:id=""@+id/tab1""
                android:layout_width=""wrap_content""
                android:layout_height=""wrap_content""
                android:background=""@drawable/background""
                &gt;
                &lt;ImageView 
                    android:id=""@+id/HomeButtonEvents"" 
                    android:src=""@drawable/eventsicon""
                    android:layout_width=""wrap_content"" 
                    android:layout_height=""wrap_content""
                    android:layout_alignParentBottom=""true""
                    android:layout_alignParentLeft=""true"" 
                    android:paddingBottom=""95dp""
                    android:clickable=""true"" 
                    /&gt;
                &lt;ImageView 
                    android:id=""@+id/CancelledClasses"" 
                    android:src=""@drawable/cancelledicon""
                    android:layout_width=""wrap_content"" 
                    android:layout_height=""wrap_content""
                    android:layout_alignParentBottom=""true""
                    android:layout_alignParentRight=""true"" 
                    /&gt;
                &lt;ImageView 
                    android:id=""@+id/CourseSchedule"" 
                    android:src=""@drawable/coursesicon""
                    android:layout_width=""141dp"" 
                    android:layout_height=""139dp""
                    android:layout_alignParentTop=""true""
                    android:layout_alignParentLeft=""true"" 
                    /&gt;
                &lt;ImageView 
                    android:id=""@+id/POTD"" 
                    android:src=""@drawable/potdicon""
                    android:layout_width=""294dp"" 
                    android:layout_height=""247dp""
                    android:paddingTop=""45dp"" 
                    android:paddingRight=""1dp""
                    android:layout_alignParentTop=""true""
                    android:layout_alignParentRight=""true"" 
                    android:layout_toRightOf=""@id/CourseSchedule"" 
                    /&gt;
&lt;!--            &lt;ImageView --&gt;
&lt;!--                android:id=""@+id/potdview""--&gt;
&lt;!--                android:layout_width=""wrap_content""--&gt;
&lt;!--                android:layout_height=""wrap_content""--&gt;
&lt;!--                android:paddingTop=""0dp"" --&gt;
&lt;!--                android:paddingRight=""1dp""--&gt;
&lt;!--                android:paddingBottom=""150dp"" --&gt;
&lt;!--                android:layout_alignParentTop=""true""--&gt;
&lt;!--                android:layout_alignParentRight=""true"" --&gt;
&lt;!--                android:layout_toRightOf=""@id/CourseSchedule"" --&gt;
&lt;!--                /&gt; --&gt;
            &lt;/RelativeLayout&gt;

            &lt;WebView 
                android:id=""@+id/tab2"" 
                android:layout_width=""fill_parent""
                android:layout_height=""fill_parent"" 
                /&gt;

        &lt;/FrameLayout&gt;

        &lt;TabWidget 
            xmlns:android=""http://schemas.android.com/apk/res/android"" 
            android:id=""@android:id/tabs""
            android:layout_width=""fill_parent"" 
            android:layout_height=""wrap_content""
            android:layout_weight=""0"" 
            /&gt;

    &lt;/LinearLayout&gt;

&lt;/TabHost&gt;
</code></pre>

<p>Any ideas/suggestions?</p>
","558529","","321697","","2010-12-30 20:47:59","2010-12-31 19:14:09","How can I make my layout load time more efficient?","<android><android-layout>","2","2","0","","","CC BY-SA 2.5"
"4564813","1","","","2010-12-30 17:35:01","","1","1755","<p>I read you can add a key to the registry, but there are permission problems on Windows Vista and 7. What's the safest &amp; best way to start a Java program on System startup?</p>
","467948","","","","","2010-12-30 18:23:43","How to start a Java Jar when windows starts?","<java><windows><permissions><registry><startup>","4","1","","","","CC BY-SA 2.5"
"4564815","1","4714213","","2010-12-30 17:35:12","","1","2147","<p>Reproduce problem: </p>

<ul>
<li>run code</li>
<li>click checkbox</li>
<li>click on the first input box</li>
<li>enter: 100</li>
</ul>

<p>The red glowing error box should have disappeared, but it will disappear when you focus on another component e.g. the second input box. </p>

<p>If you refersh the screen, click the checkbox, and <strong>TAB</strong> onto the first input box, type 100, the error glow will disappear as I expected. This is what I want for click also. Any ideas?</p>

<pre><code>&lt;?xml version=""1.0"" encoding=""utf-8""?&gt;
&lt;mx:Application xmlns:mx=""http://www.adobe.com/2006/mxml"" layout=""absolute"" 
    initialize=""onInit()""&gt;

    &lt;mx:Script&gt;
        &lt;![CDATA[
            import mx.validators.NumberValidator;

            private var amountValidator:NumberValidator;

            private function onInit():void{

                amountValidator = new NumberValidator();                
                amountValidator.property = ""text"";
                amountValidator.trigger = txtAmount;
                amountValidator.triggerEvent = ""change"";
                amountValidator.minValue = 10;
                amountValidator.domain = ""int"";
                amountValidator.precision = 0;
                amountValidator.allowNegative = false;  

                amountValidator.source = txtAmount;                         
            }

            private function onInputChange():void{
                amountValidator.validate();
                trace(""input"");
            }

            private function checkClick():void{
                if(myCheckBox.selected){
                    amountValidator.validate();
                }
            }
        ]]&gt;
    &lt;/mx:Script&gt;
    &lt;mx:HBox horizontalGap=""5"" x=""68"" y=""37""&gt;
        &lt;mx:CheckBox id=""myCheckBox"" click=""checkClick()""/&gt;
        &lt;mx:TextInput id=""txtAmount"" change=""onInputChange()"" width=""160"" height=""20"" restrict=""0-9"" maxChars=""8"" x=""75"" y=""44""/&gt;
        &lt;mx:TextInput id=""dummyInput""  y=""72"" x=""75""/&gt;
    &lt;/mx:HBox&gt;

&lt;/mx:Application&gt;
</code></pre>
","271012","","","","","2011-04-14 05:54:38","Flex - number validation, wont remove red glow if click focus? (example provided)","<apache-flex><actionscript-3><validation>","1","0","","","","CC BY-SA 2.5"
"4564816","1","4588361","","2010-12-30 17:35:13","","1","879","<p>I have a Bezier curve and im animating an object to move along it using CAKeyFrameAnimation. But, say the object stops at some point in the curve on detection of a user tap. Then on clicking a button to resume the movement, the object should move along the remaining path to the end. How do i do this? </p>

<p>If i add the path to the CAKeyFrameAnimation object, then on clicking the resume button, the object moves right from the starting to the end of the path. Not from the point it stopped. I want it to continue to move only from the point it stopped and not start from the beginning again. Any way to animate it along the path from the point it stops at?</p>
","395116","","","","","2011-01-03 21:05:36","BezierPath animation","<iphone><ipad><core-animation><bezier>","1","0","","","","CC BY-SA 2.5"
"4564819","1","4565257","","2010-12-30 17:35:29","","0","820","<p>the first one - 16.1 Example A Preferences</p>

<p><a href=""Http://www.bogotobogo.com/Android/android16Preferences.html"" rel=""nofollow"">Android tutorial</a><br>
(sorry for the link)</p>

<p>Cant for the love of android not get this to work
I want to click that CheckBox witch is connected to the autosave PreferenceActivity
and at the same time clicking it I want to fire an event to a method in the Activity that started the PreferenceActivity. There i will start a service. </p>

<p>`` Sigh hope you understand the probl.</p>
","538837","","538837","","2010-12-30 17:51:02","2010-12-30 18:37:36","In Android how to get CheckBox onCheckedChanged from other activity","<android>","1","1","","","","CC BY-SA 2.5"
"4564822","1","","","2010-12-30 17:35:38","","0","81","<p>I am upgrading my site to IIS7, .NET 4.0 and Integrated Pipeline and am having some issues.</p>

<p>I have a sub application (virtual directory on a remote server) in my IIS install which contains static files, and I want it to be authenticated using WindowAuthentication where as the rest of my site will be using FormsAuthentication.  </p>

<p>It has a web.config that looks like:</p>

<pre><code>&lt;?xml version=""1.0"" encoding=""UTF-8""?&gt;
&lt;configuration&gt;
&lt;system.web&gt;
    &lt;authentication mode=""Windows"" /&gt;
    &lt;authorization&gt;
        &lt;allow users=""?"" /&gt;
    &lt;/authorization&gt;
&lt;/system.web&gt;
</code></pre>

<p>
  
        
   
    
    
   
        
        
           
           
        
 
    </p>

<p>I add the 2 authentication modules in the parent web.config and remove the default managedOnly precondition.  Although, obviously because of the remove statement the directory is not under any authentication.  However if I remove those lines, I get a generic server 500 error. Am I missing something else?</p>
","447454","","","","","2010-12-30 18:19:26","Why am I getting server errors when I enable Authentication on static files?","<iis-7><asp.net-4.0>","1","0","","","","CC BY-SA 2.5"
"4564823","1","","","2010-12-30 17:35:46","","1","218","<p>I do not understand vb comments. I read that it is possible to give a hint in the code completion box when someone (or myself?) is using my code. But I do not find something in visual studio. Could you please give a short explanation how to get there.</p>
","555884","","","","","2010-12-30 20:08:46","VB comments in completion box","<vb.net>","4","0","","","","CC BY-SA 2.5"
"4564828","1","4565081","","2010-12-30 17:36:25","","0","117","<p>I currently have this database structure:</p>

<p><img src=""https://i.stack.imgur.com/2J5Bp.png"" alt=""alt text""></p>

<p>One entry can have multiple items of the type ""file"", ""text"" and ""url"". </p>

<p>Everyone of these items has exactly one corresponding item in either the texts, urls or files table - where data is stored.</p>

<p>I need a query to efficiently select an entry with all its corresponding items and their data.</p>

<p>So my first approach was someting like</p>

<pre><code>SELECT * FROM entries LEFT JOIN entries_items LEFT JOIN texts LEFT JOIN urls LEFT JOIN files
</code></pre>

<p>and then loop through it and do the post processing in my application.</p>

<p>But the thing is that its very unlikely that multiple items of different types exist. Its even a rare case that more then one item exists per entry. And  in most cases it will be a file. But I need It anways...</p>

<p>So not to scan all 3 tables for eveyr item I thought I could do something like case/switch and scan the corresponding table based on the value of ""type"" in entries_items.</p>

<p>But I couldn't get it working.</p>

<p>I also thought about making the case/switch logic in the application, but then I would have multiple queries which would probabably be slower as the mysql server will be external.</p>

<p>I can also change the structure if you have a better approach!</p>

<p>I also having all the fields of ""texts"", ""urls"" and ""files"" in side the table entries_items, as its only a 1:1 relation and just have everything that is not needed null.
What would be the pros/cons of that? I think it needs more storage space and i cant do my cosntraints as i have them now. Everything needs also to be null...</p>

<p>Well I am open to all sorts of ideas. The application is not written yet, so I can basically change whatever I like.</p>
","413910","","","","","2010-12-30 19:34:29","SQL Modeling / Query Question","<sql><mysql><database-design>","3","1","","","","CC BY-SA 2.5"
"4564829","1","4583007","","2010-12-30 17:36:26","","0","915","<p>I have a need to render content from another page using a content query web part. I've found several examples on how to accomplish custom fields using common-view-fields but nothing specific on how to query page content from another page.</p>

<p>Is this possible?</p>

<p>Thanks,
Eric</p>
","428682","","","","","2011-01-03 08:25:51","content query web part to display content from another page","<sharepoint-2007>","1","0","","","","CC BY-SA 2.5"
"4564842","1","4717061","","2010-12-30 17:38:21","","0","945","<p>So I have a XMLRPC developed in Zend PHP which calls a SOAP request to start another process (SOAP is not my script but the XMLRPC is).</p>

<p>During the SOAP request if the host is not found, this <strong>sometimes</strong> crashes my XMLRPC call.
How can I return the XMLRPC request with a response instead of an error? Does the logic look ok? I know all the functionality works and I have gotten the response I desire (sometimes) but I need to make sure the script doesn't crash. Any thoughts? tips?</p>

<p>Here is what I have</p>

<pre><code>try {
   $soap_call = new ReportSoapClient();
   $soap_call-&gt;RunReport();
} catch(Exception $e) {
   // Set the Error Alert Email Message
   $this-&gt;setErrorAlertMessage($this-&gt;getErrorAlertMessage().""ERROR: SOAP Exception: "".$e-&gt;getMessage());
   // Send the Email
   $this-&gt;sendErrorAlertEmail();

   // This set the XMLRPC Response 
   $this-&gt;setXMLRPCResponse('Code: '.$e-&gt;getCode().' Message: '.$e-&gt;getMessage());
   // This is a logger
   $this-&gt;debug('Code: '.$e-&gt;getCode().' Message: '.$e-&gt;getMessage());
   // Return the XMLRPC Response
   return $this-&gt;getXMLRPCResponse();
} 
</code></pre>

<p>Here is the email I get:</p>

<pre><code>ERROR: SOAP Exception: Could not connect to host
</code></pre>

<p>Here is the error I get when crashing (happens only sometimes, why???):</p>

<pre><code>Fatal error: Uncaught exception 'Zend_Http_Client_Adapter_Exception' with message 'Read timed out after 10 seconds' in /usr/share/php/libzend-framework-php/Zend/Http/Client/Adapter/Socket.php:512
Stack trace:
#0 /usr/share/php/libzend-framework-php/Zend/Http/Client/Adapter/Socket.php(330): Zend_Http_Client_Adapter_Socket-&gt;_checkSocketReadTimeout()
#1 /usr/share/php/libzend-framework-php/Zend/Http/Client.php(989): Zend_Http_Client_Adapter_Socket-&gt;read()
#2 /usr/share/php/libzend-framework-php/Zend/XmlRpc/Client.php(280): Zend_Http_Client-&gt;request('POST')
#3 /usr/share/php/libzend-framework-php/Zend/XmlRpc/Client.php(361): Zend_XmlRpc_Client-&gt;doRequest(Object(Zend_XmlRpc_Request))
#4 /usr/share/php/libzend-framework-php/Zend/XmlRpc/Client/ServerProxy.php(93): Zend_XmlRpc_Client-&gt;call('system.multical...', Array)
#5 [internal function]: Zend_XmlRpc_Client_ServerProxy-&gt;__call('multicall', Array)
#6 /path/to/xmlrpc.client.php(70): Zend_XmlRpc_Client_ServerProxy-&gt;multicall(Array)
#7 {main}
  thrown in /usr/share/php/libzend-framework-php/Zend/Http/Client/Adapter/Socket.php on line 512
</code></pre>

<p>I <a href=""https://stackoverflow.com/questions/4563680/xmlrpc-zend-http-client-adapter-exception-with-message-read-timed-out-after-10"">increased the timeout to 30 seconds</a> (&lt;-- Link: if you need to see how) and then I sometimes get this: (again why???):</p>

<pre><code>Fatal error: Uncaught exception 'Zend_Http_Client_Adapter_Exception' with message 'Read timed out after 30 seconds' in /usr/share/php/libzend-framework-php/Zend/Http/Client/Adapter/Socket.php:512
Stack trace:
#0 /usr/share/php/libzend-framework-php/Zend/Http/Client/Adapter/Socket.php(330): Zend_Http_Client_Adapter_Socket-&gt;_checkSocketReadTimeout()
#1 /usr/share/php/libzend-framework-php/Zend/Http/Client.php(989): Zend_Http_Client_Adapter_Socket-&gt;read()
#2 /usr/share/php/libzend-framework-php/Zend/XmlRpc/Client.php(280): Zend_Http_Client-&gt;request('POST')
#3 /usr/share/php/libzend-framework-php/Zend/XmlRpc/Client.php(361): Zend_XmlRpc_Client-&gt;doRequest(Object(Zend_XmlRpc_Request))
#4 /usr/share/php/libzend-framework-php/Zend/XmlRpc/Client/ServerProxy.php(93): Zend_XmlRpc_Client-&gt;call('system.multical...', Array)
#5 [internal function]: Zend_XmlRpc_Client_ServerProxy-&gt;__call('multicall', Array)
#6 /path/to/xmlrpc.client.php(23): Zend_XmlRpc_Client_ServerProxy-&gt;multicall(Array)
#7  in /usr/share/php/libzend-framework-php/Zend/Http/Client/Adapter/Socket.php on line 512
</code></pre>

<p>Here is what comes back sometimes (this is the desired response):</p>

<pre><code>Code: 0 Message: Could not connect to host
</code></pre>
","93966","","-1","","2017-05-23 12:18:41","2011-01-17 19:35:50","XMLRPC calling SOAP need to return response instead of crashing/dying","<php><soap><exception><try-catch><xml-rpc>","1","2","","","","CC BY-SA 2.5"
"4564848","1","4564948","","2010-12-30 17:38:45","","0","1896","<p>Here is my function:</p>

<pre><code>function single_resonator() {
            $data['title'] = 'Single Resonator Operating Parameters';
            $data['main_content'] = 'products/single_res_view';
            $this-&gt;load-&gt;view('templates/main.php', $data);
        }
</code></pre>

<p>But the single_res_view doesn't load if it is in the products folder in the views folder.  How do I accomplish this?  I tried a file called MY_router.php from a post elsewhere on this site and it didn't help.  CI will only load the single_res_view if it is in the root of the views folder.</p>

<p>Here is templates/main.php</p>

<pre><code>&lt;?php $this-&gt;load-&gt;view('includes/header.php'); ?&gt;

&lt;?php $this-&gt;load-&gt;view('includes/nav.php'); ?&gt;

&lt;?php $this-&gt;load-&gt;view($main_content); ?&gt;

&lt;?php $this-&gt;load-&gt;view('includes/footer.php'); ?&gt;
</code></pre>
","537082","","537082","","2010-12-30 17:43:48","2010-12-30 17:52:32","$data['main_content'] to load view in subfolder in CodeIgniter","<codeigniter>","1","7","","","","CC BY-SA 2.5"
"4564850","1","4564877","","2010-12-30 17:38:47","","26","55643","<p>I need to install a simulator in my ubuntu. It is written in C++ and when I try to run make, I get this error <code>strlen was not declared in this scope</code>. Any solution to overcome this error?</p>
","527053","","527053","","2013-10-15 19:53:36","2013-10-15 19:53:36","strlen was not declared in this scope - C++","<c++><ubuntu>","3","2","0","","","CC BY-SA 3.0"
"2074001","1","2094539","","2010-01-15 18:58:09","","3","3238","<p>I'm working with Microchip's TCP/IP stack and the host name of my device is not being broadcasted, although I can access it using its DHCP assigned IP.  </p>

<p>So the question is, what is the protocol that a network device uses to broadcast its host name, so that when I see a list of devices in a network I can identify it by name?  </p>

<p>Is it the NetBIOS name service or something else?  Thanks in advance.</p>
","127819","","171461","","2010-01-15 19:02:11","2014-03-11 05:31:29","How host name is broadcasted in a subnet","<tcp><network-protocols><netbios>","3","1","","","","CC BY-SA 2.5"
"2074003","1","","","2010-01-15 18:58:33","","0","1480","<p>I want to use an image in my checkbox as label, anybody know how ?</p>
","251793","","","","","2010-11-18 16:52:57","Image as Label with Checkbox in Flex","<apache-flex><checkbox>","2","0","","","","CC BY-SA 2.5"
"2074004","1","2074024","","2010-01-15 18:58:35","","0","445","<p>My page needs to know when the cache a included javascript file will expire, to retrieve it again.</p>
","48465","","2642204","","2014-01-23 20:32:01","2014-01-23 20:32:01","Can I get via javascript the HTTP expires header of a HTTP resource?","<javascript><http-headers>","1","0","","","","CC BY-SA 2.5"
"2074005","1","2177658","","2010-01-15 18:58:37","","0","191","<p>I have a very simple Excel Addin build it in Visual Studio 2008 for Excel 2003, which creates a toolbar with some buttons.</p>

<p>When I debug it, with System Format set to ""English (United States)"" it works great, without problems.</p>

<p>However, this addin is going to be used with System Format set to ""French (France)"" too, and when I try to debug my addin under this configuration, the toolbar (which is created by the addin) is not being shown.</p>

<p>While I'm debugging I can see that the methods that create the toolbar are executed and the code returns fine, yet I can't see anything in Excel, and if I switch back the format to English it works again.</p>

<p>Does anyone know which could be the reason?</p>
","58434","","","","","2010-02-01 15:18:12","Problem with toolbar in Excel 2003","<excel><localization><vsto><add-in>","2","2","","","","CC BY-SA 2.5"
